"","DOP","Chemical","Dosage","Group_ID","date","Endpoint","value","Plate_Type"
"272","5","Deltamethrin","Control","1_T002516_8",2024224,"SPB_Mean",94.3392857142857,"Twenty Four"
"273","7","Deltamethrin","Control","1_T002516_8",2024224,"SPB_Mean",80.7890625,"Twenty Four"
"274","9","Deltamethrin","Control","1_T002516_8",2024224,"SPB_Mean",354.028571428571,"Twenty Four"
"275","12","Deltamethrin","Control","1_T002516_8",2024224,"SPB_Mean",480.608695652174,"Twenty Four"
"276","14","Deltamethrin","Control","1_T002516_8",2024224,"SPB_Mean",419.709677419355,"Twenty Four"
"277","16","Deltamethrin","Control","1_T002516_8",2024224,"SPB_Mean",402.918367346939,"Twenty Four"
"278","19","Deltamethrin","Control","1_T002516_8",2024224,"SPB_Mean",549.590163934426,"Twenty Four"
"279","21","Deltamethrin","Control","1_T002516_8",2024224,"SPB_Mean",786.822222222222,"Twenty Four"
"280","23","Deltamethrin","Control","1_T002516_8",2024223,"SPB_Mean",647.1625,"Twenty Four"
"281","26","Deltamethrin","Control","1_T002516_8",2024224,"SPB_Mean",804.573913043478,"Twenty Four"
"282","28","Deltamethrin","Control","1_T002516_8",2024224,"SPB_Mean",137.16847826087,"Twenty Four"
"283","2","Deltamethrin","3","1_T002516_9",2024224,"SPB_Mean",131.368421052632,"Twenty Four"
"284","5","Deltamethrin","3","1_T002516_9",2024224,"SPB_Mean",139.375796178344,"Twenty Four"
"285","7","Deltamethrin","3","1_T002516_9",2024224,"SPB_Mean",54.506976744186,"Twenty Four"
"286","9","Deltamethrin","3","1_T002516_9",2024224,"SPB_Mean",113.984210526316,"Twenty Four"
"287","12","Deltamethrin","3","1_T002516_9",2024224,"SPB_Mean",215.215277777778,"Twenty Four"
"288","14","Deltamethrin","3","1_T002516_9",2024224,"SPB_Mean",193.150602409639,"Twenty Four"
"289","16","Deltamethrin","3","1_T002516_9",2024224,"SPB_Mean",230.393939393939,"Twenty Four"
"290","19","Deltamethrin","3","1_T002516_9",2024224,"SPB_Mean",66.8009478672986,"Twenty Four"
"291","21","Deltamethrin","3","1_T002516_9",2024224,"SPB_Mean",131.156424581006,"Twenty Four"
"292","23","Deltamethrin","3","1_T002516_9",2024223,"SPB_Mean",196.402597402597,"Twenty Four"
"293","26","Deltamethrin","3","1_T002516_9",2024223,"SPB_Mean",173.923076923077,"Twenty Four"
"294","28","Deltamethrin","3","1_T002516_9",2024224,"SPB_Mean",18.3955223880597,"Twenty Four"
"295","2","Deltamethrin","10","1_T002516_10",2024224,"SPB_Mean",86.3714285714286,"Twenty Four"
"296","5","Deltamethrin","10","1_T002516_10",2024223,"SPB_Mean",61.3546511627907,"Twenty Four"
"297","7","Deltamethrin","10","1_T002516_10",2024224,"SPB_Mean",69.3146551724138,"Twenty Four"
"298","9","Deltamethrin","10","1_T002516_10",2024224,"SPB_Mean",49.2599118942731,"Twenty Four"
"299","12","Deltamethrin","10","1_T002516_10",2024224,"SPB_Mean",62.2972972972973,"Twenty Four"
"300","14","Deltamethrin","10","1_T002516_10",2024224,"SPB_Mean",30.155303030303,"Twenty Four"
"301","16","Deltamethrin","10","1_T002516_10",2024224,"SPB_Mean",41.7822878228782,"Twenty Four"
"302","19","Deltamethrin","10","1_T002516_10",2024224,"SPB_Mean",12.71,"Twenty Four"
"303","21","Deltamethrin","10","1_T002516_10",2024224,"SPB_Mean",2.50607287449393,"Twenty Four"
"304","26","Deltamethrin","10","1_T002516_10",2024224,"SPB_Mean",3.96652719665272,"Twenty Four"
"305","28","Deltamethrin","10","1_T002516_10",2024224,"SPB_Mean",3.65271966527197,"Twenty Four"
"306","2","Deltamethrin","30","1_T002516_11",2024224,"SPB_Mean",43.048128342246,"Twenty Four"
"307","5","Deltamethrin","30","1_T002516_11",2024224,"SPB_Mean",15.5087719298246,"Twenty Four"
"308","7","Deltamethrin","30","1_T002516_11",2024223,"SPB_Mean",4.38862559241706,"Twenty Four"
"309","9","Deltamethrin","30","1_T002516_11",2024224,"SPB_Mean",10.8119658119658,"Twenty Four"
"310","12","Deltamethrin","30","1_T002516_11",2024224,"SPB_Mean",10.8275862068966,"Twenty Four"
"311","14","Deltamethrin","30","1_T002516_11",2024224,"SPB_Mean",1,"Twenty Four"
"312","19","Deltamethrin","30","1_T002516_11",2024223,"SPB_Mean",8.17622950819672,"Twenty Four"
"313","21","Deltamethrin","30","1_T002516_11",2024224,"SPB_Mean",1.02985074626866,"Twenty Four"
"314","23","Deltamethrin","30","1_T002516_11",2024223,"SPB_Mean",1.02777777777778,"Twenty Four"
"315","28","Deltamethrin","30","1_T002516_11",2024223,"SPB_Mean",1.04498269896194,"Twenty Four"
"316","2","Deltamethrin","100","1_T002516_12",2024224,"SPB_Mean",116.562962962963,"Twenty Four"
"317","5","Deltamethrin","100","1_T002516_12",2024224,"SPB_Mean",2.95945945945946,"Twenty Four"
"318","7","Deltamethrin","100","1_T002516_12",2024224,"SPB_Mean",2.51481481481481,"Twenty Four"
"319","9","Deltamethrin","100","1_T002516_12",2024224,"SPB_Mean",2.6078431372549,"Twenty Four"
"320","12","Deltamethrin","100","1_T002516_12",2024224,"SPB_Mean",2.64566929133858,"Twenty Four"
"321","14","Deltamethrin","100","1_T002516_12",2024224,"SPB_Mean",2.43846153846154,"Twenty Four"
"322","16","Deltamethrin","100","1_T002516_12",2024224,"SPB_Mean",2.50234741784038,"Twenty Four"
"323","19","Deltamethrin","100","1_T002516_12",2024224,"SPB_Mean",2.37674418604651,"Twenty Four"
"324","21","Deltamethrin","100","1_T002516_12",2024224,"SPB_Mean",2.28282828282828,"Twenty Four"
"325","26","Deltamethrin","100","1_T002516_12",2024224,"SPB_Mean",1.18103448275862,"Twenty Four"
"326","28","Deltamethrin","100","1_T002516_12",2024224,"SPB_Mean",1.21739130434783,"Twenty Four"
"327","2","Glyphosate","0.3","1_T002516_13",2024223,"SPB_Mean",68.7588932806324,"Twenty Four"
"328","5","Glyphosate","0.3","1_T002516_13",2024223,"SPB_Mean",629.857142857143,"Twenty Four"
"329","7","Glyphosate","0.3","1_T002516_13",2024223,"SPB_Mean",630.62962962963,"Twenty Four"
"330","9","Glyphosate","0.3","1_T002516_13",2024223,"SPB_Mean",540.357142857143,"Twenty Four"
"331","12","Glyphosate","0.3","1_T002516_13",2024223,"SPB_Mean",1419.125,"Twenty Four"
"332","14","Glyphosate","0.3","1_T002516_13",2024223,"SPB_Mean",2140.09090909091,"Twenty Four"
"333","16","Glyphosate","0.3","1_T002516_13",2024223,"SPB_Mean",2718.28125,"Twenty Four"
"334","19","Glyphosate","0.3","1_T002516_13",2024223,"SPB_Mean",3404.93103448276,"Twenty Four"
"335","21","Glyphosate","0.3","1_T002516_13",2024223,"SPB_Mean",2564.72,"Twenty Four"
"336","23","Glyphosate","0.3","1_T002516_13",2024223,"SPB_Mean",2041.34615384615,"Twenty Four"
"337","26","Glyphosate","0.3","1_T002516_13",2024223,"SPB_Mean",1445.91836734694,"Twenty Four"
"338","28","Glyphosate","0.3","1_T002516_13",2024223,"SPB_Mean",925.94,"Twenty Four"
"339","2","Glyphosate","Control","1_T002516_14",2024224,"SPB_Mean",20.3826714801444,"Twenty Four"
"340","5","Glyphosate","Control","1_T002516_14",2024224,"SPB_Mean",97.990099009901,"Twenty Four"
"341","7","Glyphosate","Control","1_T002516_14",2024224,"SPB_Mean",94.1489361702128,"Twenty Four"
"342","9","Glyphosate","Control","1_T002516_14",2024224,"SPB_Mean",148.929824561404,"Twenty Four"
"343","12","Glyphosate","Control","1_T002516_14",2024223,"SPB_Mean",275.015873015873,"Twenty Four"
"344","19","Glyphosate","Control","1_T002516_14",2024224,"SPB_Mean",753.795454545455,"Twenty Four"
"345","21","Glyphosate","Control","1_T002516_14",2024224,"SPB_Mean",746.714285714286,"Twenty Four"
"346","23","Glyphosate","Control","1_T002516_14",2024224,"SPB_Mean",752.539473684211,"Twenty Four"
"347","26","Glyphosate","Control","1_T002516_14",2024224,"SPB_Mean",645.99,"Twenty Four"
"348","28","Glyphosate","Control","1_T002516_14",2024224,"SPB_Mean",508.303278688525,"Twenty Four"
"349","2","Glyphosate","1","1_T002516_15",2024224,"SPB_Mean",45.7090909090909,"Twenty Four"
"350","7","Glyphosate","1","1_T002516_15",2024224,"SPB_Mean",334.233644859813,"Twenty Four"
"351","9","Glyphosate","1","1_T002516_15",2024224,"SPB_Mean",196.87,"Twenty Four"
"352","12","Glyphosate","1","1_T002516_15",2024223,"SPB_Mean",113.547368421053,"Twenty Four"
"353","14","Glyphosate","1","1_T002516_15",2024224,"SPB_Mean",166.903614457831,"Twenty Four"
"354","16","Glyphosate","1","1_T002516_15",2024223,"SPB_Mean",296.982456140351,"Twenty Four"
"355","19","Glyphosate","1","1_T002516_15",2024224,"SPB_Mean",545.15,"Twenty Four"
"356","21","Glyphosate","1","1_T002516_15",2024224,"SPB_Mean",264.836734693878,"Twenty Four"
"357","23","Glyphosate","1","1_T002516_15",2024224,"SPB_Mean",443.114583333333,"Twenty Four"
"358","26","Glyphosate","1","1_T002516_15",2024224,"SPB_Mean",380.460674157303,"Twenty Four"
"359","28","Glyphosate","1","1_T002516_15",2024224,"SPB_Mean",245.045454545455,"Twenty Four"
"360","2","Glyphosate","3","1_T002516_16",2024224,"SPB_Mean",311.64,"Twenty Four"
"361","5","Glyphosate","3","1_T002516_16",2024224,"SPB_Mean",1944.44736842105,"Twenty Four"
"362","7","Glyphosate","3","1_T002516_16",2024224,"SPB_Mean",757.479166666667,"Twenty Four"
"363","14","Glyphosate","3","1_T002516_16",2024224,"SPB_Mean",49.3615384615385,"Twenty Four"
"364","19","Glyphosate","3","1_T002516_16",2024224,"SPB_Mean",454.555555555556,"Twenty Four"
"365","21","Glyphosate","3","1_T002516_16",2024224,"SPB_Mean",200.108695652174,"Twenty Four"
"366","23","Glyphosate","3","1_T002516_16",2024224,"SPB_Mean",310.650943396226,"Twenty Four"
"367","26","Glyphosate","3","1_T002516_16",2024224,"SPB_Mean",421.51724137931,"Twenty Four"
"368","28","Glyphosate","3","1_T002516_16",2024224,"SPB_Mean",241.263157894737,"Twenty Four"
"369","2","Glyphosate","10","1_T002516_17",2024224,"SPB_Mean",250.59375,"Twenty Four"
"370","5","Glyphosate","10","1_T002516_17",2024224,"SPB_Mean",206.230769230769,"Twenty Four"
"371","12","Glyphosate","10","1_T002516_17",2024223,"SPB_Mean",159.205357142857,"Twenty Four"
"372","14","Glyphosate","10","1_T002516_17",2024223,"SPB_Mean",80.4342105263158,"Twenty Four"
"373","16","Glyphosate","10","1_T002516_17",2024224,"SPB_Mean",140.189393939394,"Twenty Four"
"374","19","Glyphosate","10","1_T002516_17",2024224,"SPB_Mean",232.296610169492,"Twenty Four"
"375","21","Glyphosate","10","1_T002516_17",2024224,"SPB_Mean",360.341463414634,"Twenty Four"
"376","23","Glyphosate","10","1_T002516_17",2024224,"SPB_Mean",449.5,"Twenty Four"
"377","26","Glyphosate","10","1_T002516_17",2024224,"SPB_Mean",514.8,"Twenty Four"
"378","28","Glyphosate","10","1_T002516_17",2024224,"SPB_Mean",501.161764705882,"Twenty Four"
"379","2","Glyphosate","30","1_T002516_18",2024224,"SPB_Mean",80.4714285714286,"Twenty Four"
"380","7","Glyphosate","30","1_T002516_18",2024224,"SPB_Mean",178.04,"Twenty Four"
"381","9","Glyphosate","30","1_T002516_18",2024224,"SPB_Mean",513.045454545455,"Twenty Four"
"382","16","Glyphosate","30","1_T002516_18",2024224,"SPB_Mean",679.857142857143,"Twenty Four"
"383","19","Glyphosate","30","1_T002516_18",2024224,"SPB_Mean",1034.30434782609,"Twenty Four"
"384","21","Glyphosate","30","1_T002516_18",2024224,"SPB_Mean",414.901960784314,"Twenty Four"
"385","23","Glyphosate","30","1_T002516_18",2024224,"SPB_Mean",1223.03333333333,"Twenty Four"
"386","26","Glyphosate","30","1_T002516_18",2024224,"SPB_Mean",1249.55882352941,"Twenty Four"
"387","28","Glyphosate","30","1_T002516_18",2024224,"SPB_Mean",563.762711864407,"Twenty Four"
"388","2","Loperamide","1","1_T002516_19",2024224,"SPB_Mean",42.8790697674419,"Twenty Four"
"389","5","Loperamide","1","1_T002516_19",2024224,"SPB_Mean",1.43859649122807,"Twenty Four"
"390","7","Loperamide","1","1_T002516_19",2024224,"SPB_Mean",3.06083650190114,"Twenty Four"
"391","9","Loperamide","1","1_T002516_19",2024224,"SPB_Mean",1.47126436781609,"Twenty Four"
"392","12","Loperamide","1","1_T002516_19",2024224,"SPB_Mean",1.2636815920398,"Twenty Four"
"393","14","Loperamide","1","1_T002516_19",2024223,"SPB_Mean",5.64206642066421,"Twenty Four"
"394","16","Loperamide","1","1_T002516_19",2024224,"SPB_Mean",2.21890547263682,"Twenty Four"
"395","19","Loperamide","1","1_T002516_19",2024224,"SPB_Mean",1.43666666666667,"Twenty Four"
"396","21","Loperamide","1","1_T002516_19",2024224,"SPB_Mean",1,"Twenty Four"
"397","23","Loperamide","1","1_T002516_19",2024224,"SPB_Mean",1.13483146067416,"Twenty Four"
"398","26","Loperamide","1","1_T002516_19",2024223,"SPB_Mean",1.11650485436893,"Twenty Four"
"399","28","Loperamide","1","1_T002516_19",2024224,"SPB_Mean",20.0944881889764,"Twenty Four"
"400","2","Loperamide","Control","1_T002516_20",2024224,"SPB_Mean",2.83756345177665,"Twenty Four"
"401","5","Loperamide","Control","1_T002516_20",2024223,"SPB_Mean",49.4040404040404,"Twenty Four"
"402","7","Loperamide","Control","1_T002516_20",2024224,"SPB_Mean",109.528846153846,"Twenty Four"
"403","9","Loperamide","Control","1_T002516_20",2024223,"SPB_Mean",558.02,"Twenty Four"
"404","12","Loperamide","Control","1_T002516_20",2024224,"SPB_Mean",752.375,"Twenty Four"
"405","14","Loperamide","Control","1_T002516_20",2024224,"SPB_Mean",756.571428571429,"Twenty Four"
"406","16","Loperamide","Control","1_T002516_20",2024224,"SPB_Mean",895.849056603774,"Twenty Four"
"407","19","Loperamide","Control","1_T002516_20",2024224,"SPB_Mean",952.520833333333,"Twenty Four"
"408","21","Loperamide","Control","1_T002516_20",2024224,"SPB_Mean",1143.61538461538,"Twenty Four"
"409","23","Loperamide","Control","1_T002516_20",2024224,"SPB_Mean",827.982456140351,"Twenty Four"
"410","26","Loperamide","Control","1_T002516_20",2024223,"SPB_Mean",1012.21428571429,"Twenty Four"
"411","28","Loperamide","Control","1_T002516_20",2024224,"SPB_Mean",637.543209876543,"Twenty Four"
"412","2","Loperamide","3","1_T002516_21",2024224,"SPB_Mean",59.1029411764706,"Twenty Four"
"413","5","Loperamide","3","1_T002516_21",2024224,"SPB_Mean",1,"Twenty Four"
"414","9","Loperamide","3","1_T002516_21",2024223,"SPB_Mean",1.08,"Twenty Four"
"415","26","Loperamide","3","1_T002516_21",2024223,"SPB_Mean",1.1734693877551,"Twenty Four"
"416","28","Loperamide","3","1_T002516_21",2024224,"SPB_Mean",6.01162790697674,"Twenty Four"
"417","2","Glyphosate","0.3","1_M05357_1",2024264,"SPB_Mean",11.7619047619048,"Six"
"418","5","Glyphosate","0.3","1_M05357_1",2024264,"SPB_Mean",57.3114754098361,"Six"
"419","7","Glyphosate","0.3","1_M05357_1",2024264,"SPB_Mean",140.866336633663,"Six"
"420","9","Glyphosate","0.3","1_M05357_1",2024264,"SPB_Mean",366.802469135802,"Six"
"421","12","Glyphosate","0.3","1_M05357_1",2024264,"SPB_Mean",667.716814159292,"Six"
"422","14","Glyphosate","0.3","1_M05357_1",2024264,"SPB_Mean",1637.15384615385,"Six"
"423","16","Glyphosate","0.3","1_M05357_1",2024264,"SPB_Mean",2611.96774193548,"Six"
"424","19","Glyphosate","0.3","1_M05357_1",2024264,"SPB_Mean",4178.05882352941,"Six"
"425","21","Glyphosate","0.3","1_M05357_1",2024264,"SPB_Mean",4147,"Six"
"426","23","Glyphosate","0.3","1_M05357_1",2024264,"SPB_Mean",4839.05,"Six"
"427","26","Glyphosate","0.3","1_M05357_1",2024264,"SPB_Mean",4409.5,"Six"
"428","28","Glyphosate","0.3","1_M05357_1",2024264,"SPB_Mean",4728.4,"Six"
"429","2","Glyphosate","Control","1_M05357_2",2024264,"SPB_Mean",17.2819383259912,"Six"
"430","5","Glyphosate","Control","1_M05357_2",2024264,"SPB_Mean",118.626373626374,"Six"
"431","7","Glyphosate","Control","1_M05357_2",2024264,"SPB_Mean",379.993464052288,"Six"
"432","9","Glyphosate","Control","1_M05357_2",2024264,"SPB_Mean",541.8,"Six"
"433","12","Glyphosate","Control","1_M05357_2",2024264,"SPB_Mean",1178.82857142857,"Six"
"434","14","Glyphosate","Control","1_M05357_2",2024264,"SPB_Mean",946.536585365854,"Six"
"435","16","Glyphosate","Control","1_M05357_2",2024264,"SPB_Mean",1472.425,"Six"
"436","23","Glyphosate","Control","1_M05357_2",2024264,"SPB_Mean",3059.95238095238,"Six"
"437","26","Glyphosate","Control","1_M05357_2",2024264,"SPB_Mean",1358.42857142857,"Six"
"438","28","Glyphosate","Control","1_M05357_2",2024264,"SPB_Mean",1972.33333333333,"Six"
"439","2","Glyphosate","1","1_M05357_3",2024264,"SPB_Mean",14.9504132231405,"Six"
"440","5","Glyphosate","1","1_M05357_3",2024264,"SPB_Mean",51.5454545454545,"Six"
"441","7","Glyphosate","1","1_M05357_3",2024264,"SPB_Mean",217.579787234043,"Six"
"442","9","Glyphosate","1","1_M05357_3",2024264,"SPB_Mean",475.222891566265,"Six"
"443","12","Glyphosate","1","1_M05357_3",2024264,"SPB_Mean",761.917293233083,"Six"
"444","14","Glyphosate","1","1_M05357_3",2024264,"SPB_Mean",801.080291970803,"Six"
"445","16","Glyphosate","1","1_M05357_3",2024264,"SPB_Mean",1361.30909090909,"Six"
"446","23","Glyphosate","1","1_M05357_3",2024264,"SPB_Mean",2272.2380952381,"Six"
"447","26","Glyphosate","1","1_M05357_3",2024264,"SPB_Mean",4502.8,"Six"
"448","28","Glyphosate","1","1_M05357_3",2024264,"SPB_Mean",4848.9375,"Six"
"449","2","Glyphosate","3","1_M05357_4",2024264,"SPB_Mean",22.0224719101124,"Six"
"450","5","Glyphosate","3","1_M05357_4",2024264,"SPB_Mean",167.114942528736,"Six"
"451","7","Glyphosate","3","1_M05357_4",2024264,"SPB_Mean",207.650887573964,"Six"
"452","9","Glyphosate","3","1_M05357_4",2024264,"SPB_Mean",386.08125,"Six"
"453","12","Glyphosate","3","1_M05357_4",2024264,"SPB_Mean",698.382352941176,"Six"
"454","14","Glyphosate","3","1_M05357_4",2024264,"SPB_Mean",857.490566037736,"Six"
"455","16","Glyphosate","3","1_M05357_4",2024264,"SPB_Mean",873.102272727273,"Six"
"456","19","Glyphosate","3","1_M05357_4",2024264,"SPB_Mean",948.013888888889,"Six"
"457","21","Glyphosate","3","1_M05357_4",2024264,"SPB_Mean",1249.77777777778,"Six"
"458","23","Glyphosate","3","1_M05357_4",2024264,"SPB_Mean",1216.85185185185,"Six"
"459","28","Glyphosate","3","1_M05357_4",2024264,"SPB_Mean",1380.97777777778,"Six"
"460","2","Glyphosate","10","1_M05357_5",2024264,"SPB_Mean",35.8867924528302,"Six"
"461","5","Glyphosate","10","1_M05357_5",2024264,"SPB_Mean",80.7934782608696,"Six"
"462","7","Glyphosate","10","1_M05357_5",2024264,"SPB_Mean",208.59512195122,"Six"
"463","9","Glyphosate","10","1_M05357_5",2024264,"SPB_Mean",354.547619047619,"Six"
"464","12","Glyphosate","10","1_M05357_5",2024264,"SPB_Mean",624.208791208791,"Six"
"465","14","Glyphosate","10","1_M05357_5",2024264,"SPB_Mean",803.086956521739,"Six"
"466","16","Glyphosate","10","1_M05357_5",2024264,"SPB_Mean",1753.68965517241,"Six"
"467","19","Glyphosate","10","1_M05357_5",2024264,"SPB_Mean",2108.5,"Six"
"468","23","Glyphosate","10","1_M05357_5",2024264,"SPB_Mean",3938.69230769231,"Six"
"469","28","Glyphosate","10","1_M05357_5",2024264,"SPB_Mean",1452.87719298246,"Six"
"470","2","Glyphosate","30","1_M05357_6",2024264,"SPB_Mean",7.4061135371179,"Six"
"471","5","Glyphosate","30","1_M05357_6",2024264,"SPB_Mean",67.4063926940639,"Six"
"472","7","Glyphosate","30","1_M05357_6",2024264,"SPB_Mean",201.6875,"Six"
"473","9","Glyphosate","30","1_M05357_6",2024264,"SPB_Mean",550.708333333333,"Six"
"474","12","Glyphosate","30","1_M05357_6",2024264,"SPB_Mean",891.988636363636,"Six"
"475","14","Glyphosate","30","1_M05357_6",2024264,"SPB_Mean",847.701754385965,"Six"
"476","16","Glyphosate","30","1_M05357_6",2024264,"SPB_Mean",1992.375,"Six"
"477","19","Glyphosate","30","1_M05357_6",2024264,"SPB_Mean",1395.45161290323,"Six"
"478","21","Glyphosate","30","1_M05357_6",2024264,"SPB_Mean",1610.06451612903,"Six"
"479","23","Glyphosate","30","1_M05357_6",2024264,"SPB_Mean",2834.125,"Six"
"480","26","Glyphosate","30","1_M05357_6",2024264,"SPB_Mean",565.533333333333,"Six"
"481","28","Glyphosate","30","1_M05357_6",2024264,"SPB_Mean",2843.4347826087,"Six"
"482","2","Loperamide","0.03","1_M04707_1",2024264,"SPB_Mean",13,"Six"
"483","5","Loperamide","0.03","1_M04707_1",2024264,"SPB_Mean",38.4378698224852,"Six"
"484","7","Loperamide","0.03","1_M04707_1",2024264,"SPB_Mean",192.895,"Six"
"485","9","Loperamide","0.03","1_M04707_1",2024264,"SPB_Mean",233.853846153846,"Six"
"486","12","Loperamide","0.03","1_M04707_1",2024264,"SPB_Mean",605.219178082192,"Six"
"487","14","Loperamide","0.03","1_M04707_1",2024264,"SPB_Mean",958.82,"Six"
"488","19","Loperamide","0.03","1_M04707_1",2024264,"SPB_Mean",2973.72222222222,"Six"
"489","28","Loperamide","0.03","1_M04707_1",2024264,"SPB_Mean",1799.73684210526,"Six"
"490","2","Loperamide","0.1","1_M04707_2",2024264,"SPB_Mean",2.77310924369748,"Six"
"491","5","Loperamide","0.1","1_M04707_2",2024264,"SPB_Mean",5.01739130434783,"Six"
