date,Plate.SN,well,DIV,treatment,dose,units,file.name,meanfiringrate,burst.per.min,mean.isis,per.spikes.in.burst,mean.dur,mean.IBIs,nAE,nABE,ns.n,ns.peak.m,ns.durn.m,ns.percent.of.spikes.in.ns,ns.mean.insis,ns.durn.sd,ns.mean.spikes.in.ns,r,mi,wllq,wllq_notes
20151125,MW1086-41,F2,9,TDCPP,30,uM,ON_20151125_MW1086-41_09_00(000).h5,1.176698568,2.94,0.02316039,80.85284615,0.386923077,20.25753846,13,13,42,13.5952381,0.272822592,18.79006122,20.85,0.106850389,62.11904762,0.340897425,0.009242358,1,
20151125,MW1086-41,F3,12,TDCPP,0,uM,ON_20151125_MW1086-41_12_00(000).h5,1.731259695,6.17625,0.023333199,79.8969375,0.2686875,16.635625,16,16,134,12.31343284,0.204635225,22.18612114,6.596240602,0.067607435,41.2761194,0.308759568,0.011449679,1,
20151125,MW1086-41,F3,5,TDCPP,0,uM,ON_20151125_MW1086-41_05_00(000).h5,0.563192275,0.6,0.062133246,51.589,0.551,46.15366667,7,3,6,10.16666667,0.132911706,3.126656068,136.17,0.029943981,19.66666667,0.043524965,0.000170514,1,
20151125,MW1086-41,F3,7,TDCPP,0,uM,ON_20151125_MW1086-41_07_00(000).h5,0.949871159,2.15625,0.027431532,64.44973333,0.332133333,32.8746,16,15,27,15.03703704,0.23569364,14.98026027,31.65192308,0.067140858,75.88888889,0.242444073,0.004456609,1,
20151125,MW1086-41,F3,9,TDCPP,0,uM,ON_20151125_MW1086-41_09_00(000).h5,1.780256598,3.31125,0.021856132,77.555125,0.476125,19.1415625,16,16,48,15.3125,0.334911422,15.7284962,18.67659574,0.151073095,84,0.36254737,0.013958318,1,
20151125,MW1086-41,F4,12,TDCPP,0.03,uM,ON_20151125_MW1086-41_12_00(000).h5,0.857088133,3.07125,0.015993733,84.6361875,0.197625,21.64625,16,16,70,14,0.177130735,32.62032086,12.41086957,0.062405931,57.51428571,0.441635722,0.010216504,1,
20151125,MW1086-41,F4,5,TDCPP,0.03,uM,ON_20151125_MW1086-41_05_00(000).h5,0.312454249,0.486,0.040020207,40.006,0.546333333,67.69966667,10,3,7,9.571428571,0.151011905,4.830241512,118.7166667,0.059709393,19.71428571,0.053872603,0.000465408,1,
20151125,MW1086-41,F4,7,TDCPP,0.03,uM,ON_20151125_MW1086-41_07_00(000).h5,1.153266167,1.825714286,0.023832757,60.36866667,0.472583333,31.01991667,14,12,29,14.62068966,0.276005561,14.47386379,30.31785714,0.090412364,73.13793103,0.222661257,0.006236682,1,
20151125,MW1086-41,F4,9,TDCPP,0.03,uM,ON_20151125_MW1086-41_09_00(000).h5,1.892690202,3.6675,0.02655343,81.1115,0.5404375,17.88575,16,16,53,15.16981132,0.300532174,12.29177368,16.57692308,0.111929698,63.20754717,0.323993123,0.011331553,1,
20151125,MW1086-41,F5,12,TDCPP,0.1,uM,ON_20151125_MW1086-41_12_00(000).h5,1.16452041,4.305,0.021175769,79.38793333,0.230666667,17.32086667,16,15,92,12.47826087,0.187918118,22.84572723,9.690659341,0.051338895,41.64130435,0.300900027,0.008163155,1,
20151125,MW1086-41,F5,5,TDCPP,0.1,uM,ON_20151125_MW1086-41_05_00(000).h5,1.081006142,1.455,0.069160167,37.09533333,0.702,42.28066667,8,3,6,9.333333333,0.133799603,1.230382925,91.19,0.022240398,16.33333333,0.019919224,4.62E-05,1,
20151125,MW1086-41,F5,7,TDCPP,0.1,uM,ON_20151125_MW1086-41_07_00(000).h5,1.567794362,2.832857143,0.045848169,59.779,0.789461538,34.07138462,14,13,23,14.2173913,0.232046474,8.339215489,37.97272727,0.087019829,71.91304348,0.151595581,0.003567817,1,
20151125,MW1086-41,F5,9,TDCPP,0.1,uM,ON_20151125_MW1086-41_09_00(000).h5,1.801090496,3.585,0.029950055,79.0480625,0.6249375,18.5733125,16,16,48,15.25,0.35733165,11.99151725,17.69255319,0.11074565,64.79166667,0.282341678,0.009598422,1,
20151125,MW1086-41,F6,12,TDCPP,0.3,uM,ON_20151125_MW1086-41_12_00(000).h5,1.307785101,4.06125,0.020240259,74.2670625,0.2400625,28.3296875,16,16,107,11.43925234,0.209341251,21.40505523,7.949056604,0.063280729,37.6728972,0.28541609,0.007796476,1,
20151125,MW1086-41,F6,5,TDCPP,0.3,uM,ON_20151125_MW1086-41_05_00(000).h5,2.020952302,1.692,0.068611501,26.87733333,0.839333333,25.33933333,5,3,8,10.25,0.148604911,1.731509192,73.72142857,0.052578076,20.25,0.023878114,8.95E-05,1,
20151125,MW1086-41,F6,7,TDCPP,0.3,uM,ON_20151125_MW1086-41_07_00(000).h5,1.630165392,2.944,0.036237068,59.0534,0.446333333,35.7764,15,15,23,14.60869565,0.226627141,7.403706395,39.47954545,0.065911423,70.86956522,0.174445815,0.002907369,1,
20151125,MW1086-41,F6,9,TDCPP,0.3,uM,ON_20151125_MW1086-41_09_00(000).h5,2.249019307,3.72375,0.03228031,78.4611875,0.7864375,17.7941875,16,16,50,15.34,0.35482004,10.55426895,17.87346939,0.12886456,68.36,0.304496814,0.011469445,1,
20151125,MW1086-41,F7,12,TDCPP,1,uM,ON_20151125_MW1086-41_12_00(000).h5,2.117442413,6.34125,0.018493101,85.4318125,0.2823125,11.7130625,16,16,111,14,0.229719817,23.94149093,7.975,0.064013124,65.76576577,0.386799607,0.017196819,1,
20151125,MW1086-41,F7,5,TDCPP,1,uM,ON_20151125_MW1086-41_05_00(000).h5,1.392821481,3.42,0.081595426,44.096,0.622,27.2965,4,2,9,9.444444444,0.117685185,2.452619844,87.775,0.02376563,14.66666667,0.015996456,2.30E-06,1,
20151125,MW1086-41,F7,7,TDCPP,1,uM,ON_20151125_MW1086-41_07_00(000).h5,1.263971703,2.805,0.043213257,66.3804375,0.5145625,37.398375,16,16,22,14.86363636,0.238660755,9.603867919,39.52857143,0.092935948,79.45454545,0.212118015,0.003676711,1,
20151125,MW1086-41,F7,9,TDCPP,1,uM,ON_20151125_MW1086-41_09_00(000).h5,1.681087243,3.585,0.026123347,85.2640625,0.5175625,17.0021875,16,16,50,14.96,0.376486874,15.7640352,17.62142857,0.142323324,76.32,0.346604489,0.012510924,1,
20151125,MW1086-41,F8,12,TDCPP,3,uM,ON_20151125_MW1086-41_12_00(000).h5,1.809801802,5.88,0.020650107,81.63175,0.2418125,12.472125,16,16,107,14.19626168,0.197622208,24.09347301,8.338679245,0.058906088,58.68224299,0.351014609,0.012633063,1,
20151125,MW1086-41,F8,5,TDCPP,3,uM,ON_20151125_MW1086-41_05_00(000).h5,0.565851088,0.84,0.042080441,42.94983333,0.330333333,59.56283333,8,6,13,8,0.19650641,5.205609698,67.12916667,0.072228607,16.84615385,0.070383148,0.000220956,1,
20151125,MW1086-41,F8,7,TDCPP,3,uM,ON_20151125_MW1086-41_07_00(000).h5,1.157271501,2.38,0.036963086,55.83142857,0.402142857,39.76664286,15,14,18,15.11111111,0.186554233,10.4261164,50.06176471,0.031733732,90.66666667,0.181942215,0.003420374,1,
20151125,MW1086-41,F8,9,TDCPP,3,uM,ON_20151125_MW1086-41_09_00(000).h5,1.103710478,2.8125,0.026712976,82.37893333,0.447533333,23.14993333,16,15,36,15.13888889,0.337700968,14.91851759,24.14714286,0.0891584,65.86111111,0.274345587,0.007738071,1,
20151125,MW1088-3,A1,12,TBBPA,3,uM,ON_20151125_MW1088-3_12_00(000).h5,1.676113346,5.18,0.024592858,71.98158333,0.27075,19.71783333,12,12,96,10.16666667,0.188161789,19.32322181,9.238947368,0.069479168,36.76041667,0.275421946,0.008339834,0,"Controls did not develop, LDH plate spill"
20151125,MW1088-3,A1,5,TBBPA,3,uM,ON_20151125_MW1088-3_05_00(000).h5,0.648889639,0.315,0.036503896,11.983,0.281,84.531,4,1,7,11,0.114101474,5.121591746,127.225,0.015049395,19.85714286,0.017042196,4.76E-05,0,"Controls did not develop, LDH plate spill"
20151125,MW1088-3,A1,7,TBBPA,3,uM,ON_20151125_MW1088-3_07_00(000).h5,0.670000417,1.38,0.021799936,62.870875,0.2874375,50.624,16,16,17,16,0.231518702,16.67703151,50.45,0.05717622,94.64705882,0.278511268,0.004239975,0,"Controls did not develop, LDH plate spill"
20151125,MW1088-3,A1,9,TBBPA,3,uM,ON_20151125_MW1088-3_09_00(000).h5,1.333186489,2.568,0.024710716,76.37664286,0.482,30.01128571,15,14,36,13.55555556,0.349080688,11.67478954,23.58857143,0.090593683,58.55555556,0.266607099,0.007640985,0,"Controls did not develop, LDH plate spill"
20151125,MW1088-3,A2,12,TBBPA,10,uM,ON_20151125_MW1088-3_12_00(000).h5,0.487778428,1.944,0.014953515,78.4636,0.1423,36.4501,10,10,29,11,0.152288172,29.10714286,28.44464286,0.030758768,44.96551724,0.421733794,0.005259817,0,"Controls did not develop, LDH plate spill"
20151125,MW1088-3,A2,5,TBBPA,10,uM,ON_20151125_MW1088-3_05_00(000).h5,0.498241316,0.775,0.02431444,63.75733333,0.243555556,73.62988889,12,9,15,13.8,0.117498016,13.55653128,60.36428571,0.019229209,49.4,0.291948385,0.000243699,0,"Controls did not develop, LDH plate spill"
20151125,MW1088-3,A2,7,TBBPA,10,uM,ON_20151125_MW1088-3_07_00(000).h5,0.926296873,2.405,0.023317261,82.60816667,0.331416667,27.78558333,12,12,31,13.12903226,0.265427227,16.64039409,27.67,0.052601793,54.48387097,0.333974917,0.00658727,0,"Controls did not develop, LDH plate spill"
20151125,MW1088-3,A2,9,TBBPA,10,uM,ON_20151125_MW1088-3_09_00(000).h5,0.807315604,2.28,0.02148514,84.41925,0.318333333,29.45166667,12,12,40,11.775,0.256929067,22.59528131,22.28589744,0.069229627,49.8,0.375008981,0.007450938,0,"Controls did not develop, LDH plate spill"
20151125,MW1088-3,A3,12,TBBPA,30,uM,ON_20151125_MW1088-3_12_00(000).h5,0.932223465,2.61375,0.010508842,82.1546875,0.168125,24.4115,16,16,41,15.7804878,0.155402937,35.65256257,21.6325,0.028744544,116.7317073,0.537808005,0.013322644,0,"Controls did not develop, LDH plate spill"
20151125,MW1088-3,A3,5,TBBPA,30,uM,ON_20151125_MW1088-3_05_00(000).h5,0.512445037,0.288,0.028787692,19.061,0.468,51.917,5,1,8,9.125,0.116727431,5.735759494,100.05,0.03657632,18.125,0.045216666,2.72E-05,0,"Controls did not develop, LDH plate spill"
20151125,MW1088-3,A3,7,TBBPA,30,uM,ON_20151125_MW1088-3_07_00(000).h5,0.773681037,1.8075,0.027482504,64.5211875,0.3186875,37.8343125,16,16,23,14.82608696,0.235155083,13.67920294,38.85227273,0.068646169,66.26086957,0.227804183,0.00379292,0,"Controls did not develop, LDH plate spill"
20151125,MW1088-3,A3,9,TBBPA,30,uM,ON_20151125_MW1088-3_09_00(000).h5,1.048403803,1.9425,0.018230575,83.6614375,0.457625,30.95825,16,16,29,15.72413793,0.311985804,18.83155594,28.91428571,0.084604986,98.03448276,0.416308762,0.011625963,0,"Controls did not develop, LDH plate spill"
20151125,MW1088-3,A4,12,TBBPA,0,uM,ON_20151125_MW1088-3_12_00(000).h5,0.777223259,2.83875,0.01898588,72.2158,0.1876,29.67573333,16,15,71,12.07042254,0.169263002,26.97462473,12.39,0.047048242,42.52112676,0.317243152,0.006671968,0,"Controls did not develop, LDH plate spill"
20151125,MW1088-3,A4,5,TBBPA,0,uM,ON_20151125_MW1088-3_05_00(000).h5,0.468889431,0.7,0.07601001,40.26883333,0.514166667,66.37033333,12,6,8,13.875,0.109877683,5.937136205,115.8214286,0.02350973,38.25,0.067179134,9.06E-05,0,"Controls did not develop, LDH plate spill"
20151125,MW1088-3,A4,7,TBBPA,0,uM,ON_20151125_MW1088-3_07_00(000).h5,0.876042212,2.265,0.026799635,73.07425,0.350375,32.1270625,16,16,26,15.19230769,0.272627824,15.23583036,31.552,0.051708897,73.92307692,0.260873994,0.004913016,0,"Controls did not develop, LDH plate spill"
20151125,MW1088-3,A4,9,TBBPA,0,uM,ON_20151125_MW1088-3_09_00(000).h5,1.170695589,2.235,0.019791109,72.3993125,0.3156875,25.89125,16,16,34,15.76470588,0.268863255,15.54751453,25.3030303,0.067511599,77.08823529,0.317126079,0.007829062,0,"Controls did not develop, LDH plate spill"
20151125,MW1088-3,A5,12,TBBPA,0.03,uM,ON_20151125_MW1088-3_12_00(000).h5,1.247015552,3.92625,0.015880179,77.0068,0.1932,18.60233333,16,15,91,12.97802198,0.157246494,28.20627054,9.565555556,0.038315932,55.65934066,0.349210844,0.010068434,0,"Controls did not develop, LDH plate spill"
20151125,MW1088-3,A5,5,TBBPA,0.03,uM,ON_20151125_MW1088-3_05_00(000).h5,0.970445566,2.31,0.08194398,42.92375,0.53075,54.14025,10,8,12,12.41666667,0.143721816,3.530331807,70.20454545,0.035393569,26.33333333,0.05382383,6.75E-05,0,"Controls did not develop, LDH plate spill"
20151125,MW1088-3,A5,7,TBBPA,0.03,uM,ON_20151125_MW1088-3_07_00(000).h5,1.482917589,2.595,0.035755669,64.2888125,0.644375,34.62975,16,16,20,15.65,0.290194174,8.761824483,44.33421053,0.076467498,93.55,0.221659321,0.006244258,0,"Controls did not develop, LDH plate spill"
20151125,MW1088-3,A5,9,TBBPA,0.03,uM,ON_20151125_MW1088-3_09_00(000).h5,1.958682471,2.8425,0.019730689,74.9775,0.5078125,21.5369375,16,16,45,15,0.330648709,12.82751285,19.99318182,0.149057735,80.4,0.3491799,0.015020676,0,"Controls did not develop, LDH plate spill"
20151125,MW1088-3,A6,12,TBBPA,0.1,uM,ON_20151125_MW1088-3_12_00(000).h5,1.338126784,5.14125,0.019114144,83.7058125,0.2309375,15.227625,16,16,94,14.38297872,0.174929052,27.71290674,9.489247312,0.058957297,56.80851064,0.395452946,0.012382178,0,"Controls did not develop, LDH plate spill"
20151125,MW1088-3,A6,5,TBBPA,0.1,uM,ON_20151125_MW1088-3_05_00(000).h5,0.544127613,0.874285714,0.029654295,48.66746154,0.329769231,73.79615385,14,13,12,14,0.151159188,11.90614981,75.79090909,0.023276153,68.08333333,0.195657528,0.00106058,0,"Controls did not develop, LDH plate spill"
20151125,MW1088-3,A6,7,TBBPA,0.1,uM,ON_20151125_MW1088-3_07_00(000).h5,0.941875586,2.14125,0.019509779,80.4042,0.343666667,30.68633333,16,15,24,15.875,0.287459381,18.86013419,36.66304348,0.037262212,106.5833333,0.359943867,0.010614315,0,"Controls did not develop, LDH plate spill"
20151125,MW1088-3,A6,9,TBBPA,0.1,uM,ON_20151125_MW1088-3_09_00(000).h5,1.630371965,2.816,0.024382699,75.68146667,0.556333333,21.49673333,15,15,32,14.84375,0.365217324,12.4352567,24.35483871,0.063339026,85.53125,0.320091207,0.011642463,0,"Controls did not develop, LDH plate spill"
20151125,MW1088-3,A7,12,TBBPA,0.3,uM,ON_20151125_MW1088-3_12_00(000).h5,0.544957992,2.053846154,0.026017823,66.061,0.196454545,35.14827273,13,11,46,12.23913043,0.127155894,26.32462971,18.50888889,0.031566418,37.47826087,0.299072834,0.00364711,0,"Controls did not develop, LDH plate spill"
20151125,MW1088-3,A7,5,TBBPA,0.3,uM,ON_20151125_MW1088-3_05_00(000).h5,1.056667888,0.3825,0.053049294,13.323,0.4145,71.614,8,2,11,10.72727273,0.107535173,3.119337303,79.39,0.011971117,21.90909091,0.039734445,0.00015011,0,"Controls did not develop, LDH plate spill"
20151125,MW1088-3,A7,7,TBBPA,0.3,uM,ON_20151125_MW1088-3_07_00(000).h5,0.535333666,1.292,0.017680256,73.46575,0.274,38.95708333,15,12,24,14.58333333,0.213461888,23.33241455,36.56086957,0.080422326,70.54166667,0.29890533,0.00489029,0,"Controls did not develop, LDH plate spill"
20151125,MW1088-3,A7,9,TBBPA,0.3,uM,ON_20151125_MW1088-3_09_00(000).h5,0.904584218,2.205,0.025504275,81.00553333,0.372066667,29.77226667,16,15,38,13.86842105,0.283384313,15.64563181,22.49594595,0.07785939,53.63157895,0.303988498,0.007043747,0,"Controls did not develop, LDH plate spill"
20151125,MW1088-3,A8,12,TBBPA,1,uM,ON_20151125_MW1088-3_12_00(000).h5,1.063927344,3.388,0.018940417,78.87953846,0.228846154,19.44823077,15,13,65,12.46153846,0.177154942,23.68329748,13.52265625,0.039646626,52.50769231,0.325530878,0.009074164,0,"Controls did not develop, LDH plate spill"
20151125,MW1088-3,A8,5,TBBPA,1,uM,ON_20151125_MW1088-3_05_00(000).h5,0.254222516,0.324,0.037530105,54.639,0.324,83.168,5,1,3,9,0.091203704,3.918495298,245.375,0.021358805,16.66666667,0.045111031,0,0,"Controls did not develop, LDH plate spill"
20151125,MW1088-3,A8,7,TBBPA,1,uM,ON_20151125_MW1088-3_07_00(000).h5,0.997699033,1.452857143,0.034684167,52.02066667,0.431083333,45.69308333,14,12,16,15.0625,0.161241094,10.52175284,54.64666667,0.047833945,83.4375,0.218781844,0.002299898,0,"Controls did not develop, LDH plate spill"
20151125,MW1088-3,A8,9,TBBPA,1,uM,ON_20151125_MW1088-3_09_00(000).h5,1.512371849,2.924,0.027791147,71.7352,0.504866667,26.9036,15,15,39,14.28205128,0.360172675,11.38912011,22.20921053,0.095063412,59.64102564,0.252876979,0.007826673,0,"Controls did not develop, LDH plate spill"
20151125,MW1088-3,B1,12,Emamectin benzoate,0.01,uM,ON_20151125_MW1088-3_12_00(000).h5,1.642150338,7.552,0.028282712,74.61853846,0.234615385,9.861076923,15,13,195,11.73846154,0.149810879,32.66576455,4.47628866,0.043004832,37.13846154,0.276224709,0.009955334,0,"Controls did not develop, LDH plate spill"
20151125,MW1088-3,B1,5,Emamectin benzoate,0.01,uM,ON_20151125_MW1088-3_05_00(000).h5,0.548222856,1.116,0.038627558,36.739,0.32725,62.55625,5,4,10,11.1,0.126271825,8.558558559,84.87777778,0.045472244,22.8,0.07004225,0.000127079,0,"Controls did not develop, LDH plate spill"
20151125,MW1088-3,B1,7,Emamectin benzoate,0.01,uM,ON_20151125_MW1088-3_07_00(000).h5,0.712857586,1.885714286,0.023346138,68.89609091,0.313181818,35.03936364,14,11,28,11.71428571,0.203429609,16.0004417,31.32037037,0.06741924,51.75,0.212530443,0.003569728,0,"Controls did not develop, LDH plate spill"
20151125,MW1088-3,B1,9,Emamectin benzoate,0.01,uM,ON_20151125_MW1088-3_09_00(000).h5,1.442668077,3.96,0.026363365,73.40586667,0.370466667,27.01726667,15,15,81,12.69135802,0.215256589,22.75901017,11.035,0.113745139,54.72839506,0.31038728,0.010211321,0,"Controls did not develop, LDH plate spill"
20151125,MW1088-3,B2,12,Emamectin benzoate,0.03,uM,ON_20151125_MW1088-3_12_00(000).h5,0.746806551,2.61375,0.027916529,83.20106667,0.308733333,26.1716,16,15,57,15.85964912,0.165465688,41.54733123,14.75892857,0.035581702,78.38596491,0.491866745,0.011922108,0,"Controls did not develop, LDH plate spill"
20151125,MW1088-3,B2,5,Emamectin benzoate,0.03,uM,ON_20151125_MW1088-3_05_00(000).h5,0.332037421,0.5,0.036530779,28.873,0.18425,79.6055,6,4,7,9.285714286,0.118650794,4.656985478,131.3333333,0.023264022,13.28571429,0.031247375,0,0,"Controls did not develop, LDH plate spill"
20151125,MW1088-3,B2,7,Emamectin benzoate,0.03,uM,ON_20151125_MW1088-3_07_00(000).h5,0.420238357,1.35,0.027064908,58.5398,0.2066,37.0035,14,10,29,12.72413793,0.139245343,17.59760882,29.13571429,0.035261867,32.48275862,0.189410622,0.00202386,0,"Controls did not develop, LDH plate spill"
20151125,MW1088-3,B2,9,Emamectin benzoate,0.03,uM,ON_20151125_MW1088-3_09_00(000).h5,1.458681982,4.2525,0.017320548,72.6220625,0.2436875,18.0273125,16,16,147,14.0952381,0.12188159,40.51416329,6.026027397,0.049441396,57.89115646,0.461445479,0.016014379,0,"Controls did not develop, LDH plate spill"
20151125,MW1088-3,B3,12,Emamectin benzoate,0.1,uM,ON_20151125_MW1088-3_12_00(000).h5,0.122083496,0.6,0.019197391,99.84175,0.208,99.21875,8,9,8,14.375,0.151444311,42.37726098,91.33571429,0.051429918,61.5,0.498461196,0,0,"Controls did not develop, LDH plate spill"
20151125,MW1088-3,B3,5,Emamectin benzoate,0.1,uM,ON_20151125_MW1088-3_05_00(000).h5,0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,0,0,"Controls did not develop, LDH plate spill"
20151125,MW1088-3,B3,7,Emamectin benzoate,0.1,uM,ON_20151125_MW1088-3_07_00(000).h5,0,0,NA,0,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,0,0,0,"Controls did not develop, LDH plate spill"
20151125,MW1088-3,B3,9,Emamectin benzoate,0.1,uM,ON_20151125_MW1088-3_09_00(000).h5,0.161389047,0.695,0.00999224,91.586625,0.096,67.4635,12,8,13,14.92307692,0.101601684,54.98392283,56.925,0.014828167,78.92307692,0.62938223,0,0,"Controls did not develop, LDH plate spill"
20151125,MW1088-3,B4,12,Emamectin benzoate,0,uM,ON_20151125_MW1088-3_12_00(000).h5,0.814849571,3.010909091,0.023185522,62.2583,0.2066,33.8797,11,10,61,9.983606557,0.1514785,19.19265168,14.37166667,0.043151355,26.03278689,0.222189669,0.003636322,0,"Controls did not develop, LDH plate spill"
20151125,MW1088-3,B4,5,Emamectin benzoate,0,uM,ON_20151125_MW1088-3_05_00(000).h5,1.533668439,1.464,0.039601586,34.85025,0.38775,62.590125,10,8,13,11.76923077,0.156220238,3.30620183,70.02083333,0.029622449,35.30769231,0.067949139,0.000345764,0,"Controls did not develop, LDH plate spill"
20151125,MW1088-3,B4,7,Emamectin benzoate,0,uM,ON_20151125_MW1088-3_07_00(000).h5,0.975299752,1.666153846,0.026011217,60.56527273,0.379818182,36.67427273,13,11,20,15.05,0.181556548,14.4518705,44.67105263,0.031872536,83.25,0.248956858,0.004128287,0,"Controls did not develop, LDH plate spill"
20151125,MW1088-3,B4,9,Emamectin benzoate,0,uM,ON_20151125_MW1088-3_09_00(000).h5,1.212964149,2.74,0.029938073,73.16641667,0.405083333,24.67191667,12,12,40,12.325,0.269571429,13.33784699,21.95769231,0.083879864,44.325,0.265358505,0.0054223,0,"Controls did not develop, LDH plate spill"
20151125,MW1088-3,B5,12,Emamectin benzoate,0.0001,uM,ON_20151125_MW1088-3_12_00(000).h5,0.461250615,2.115,0.018889577,78.4893125,0.156125,33.9309375,16,16,35,15.28571429,0.154812707,34.88407106,23.94852941,0.024587604,66.2,0.400926126,0.005214585,0,"Controls did not develop, LDH plate spill"
20151125,MW1088-3,B5,5,Emamectin benzoate,0.0001,uM,ON_20151125_MW1088-3_05_00(000).h5,0.353827569,0.946666667,0.034841492,63.48,0.331,52.46116667,9,6,14,13.07142857,0.130254993,13.29295505,61.96923077,0.020324002,29.78571429,0.145184679,5.63E-05,0,"Controls did not develop, LDH plate spill"
20151125,MW1088-3,B5,7,Emamectin benzoate,0.0001,uM,ON_20151125_MW1088-3_07_00(000).h5,0.718611558,2.04375,0.020144928,72.6494375,0.3504375,36.4003125,16,16,26,15.19230769,0.213369547,20.04252029,33.972,0.033614238,79.76923077,0.288586288,0.005332566,0,"Controls did not develop, LDH plate spill"
20151125,MW1088-3,B5,9,Emamectin benzoate,0.0001,uM,ON_20151125_MW1088-3_09_00(000).h5,0.890973093,2.60625,0.02826832,76.76793333,0.345,27.61306667,16,15,46,12.95652174,0.295724422,14.78565861,19.13333333,0.074862179,41.23913043,0.233510297,0.005510718,0,"Controls did not develop, LDH plate spill"
20151125,MW1088-3,B6,12,Emamectin benzoate,0.0003,uM,ON_20151125_MW1088-3_12_00(000).h5,0.681945354,2.79375,0.016538011,79.541375,0.1614375,25.1554375,16,16,74,12.78378378,0.150897583,31.27291242,11.95753425,0.04544218,41.5,0.384981145,0.007657442,0,"Controls did not develop, LDH plate spill"
20151125,MW1088-3,B6,5,Emamectin benzoate,0.0003,uM,ON_20151125_MW1088-3_05_00(000).h5,1.079683787,1.405714286,0.040848924,44.11314286,0.279142857,59.80342857,7,7,12,10.16666667,0.126220238,4.763948498,69.23636364,0.024521317,27.75,0.096678771,5.69E-05,0,"Controls did not develop, LDH plate spill"
20151125,MW1088-3,B6,7,Emamectin benzoate,0.0003,uM,ON_20151125_MW1088-3_07_00(000).h5,0.808095741,1.825714286,0.02098059,71.9235,0.246,37.38457143,14,14,25,14.64,0.198889683,17.56783135,35.70833333,0.031733465,72,0.296085131,0.00506986,0,"Controls did not develop, LDH plate spill"
20151125,MW1088-3,B6,9,Emamectin benzoate,0.0003,uM,ON_20151125_MW1088-3_09_00(000).h5,1.168751143,2.82,0.025286976,81.859,0.371866667,21.43713333,16,15,49,14.10204082,0.275901232,16.53594771,17.346875,0.098331015,56.79591837,0.301970119,0.007620815,0,"Controls did not develop, LDH plate spill"
20151125,MW1088-3,B7,12,Emamectin benzoate,0.001,uM,ON_20151125_MW1088-3_12_00(000).h5,1.32089065,4.888,0.02898118,75.5562,0.289466667,17.7946,15,15,83,13.06024096,0.218530192,20.22007485,9.949390244,0.066650209,43.61445783,0.260198771,0.007201007,0,"Controls did not develop, LDH plate spill"
20151125,MW1088-3,B7,5,Emamectin benzoate,0.001,uM,ON_20151125_MW1088-3_05_00(000).h5,0.453580771,0.573333333,0.04588066,43.6688,0.3254,66.9894,9,6,13,10.92307692,0.142054404,8.886043534,65.59583333,0.039582393,26.69230769,0.060256295,0.000198495,0,"Controls did not develop, LDH plate spill"
20151125,MW1088-3,B7,7,Emamectin benzoate,0.001,uM,ON_20151125_MW1088-3_07_00(000).h5,0.677037458,1.376,0.016889671,65.14407143,0.235142857,41.9555,15,14,21,14.85714286,0.217821712,15.31168265,42.8775,0.035263284,66.9047619,0.26796893,0.004604461,0,"Controls did not develop, LDH plate spill"
20151125,MW1088-3,B7,9,Emamectin benzoate,0.001,uM,ON_20151125_MW1088-3_09_00(000).h5,1.275834581,3.2475,0.031164892,81.011125,0.5038125,18.697,16,16,46,15.15217391,0.366503386,12.43196168,18.76222222,0.110828008,49.65217391,0.287686712,0.008397635,0,"Controls did not develop, LDH plate spill"
20151125,MW1088-3,B8,12,Emamectin benzoate,0.003,uM,ON_20151125_MW1088-3_12_00(000).h5,1.469168626,4.48125,0.023802505,72.53575,0.2501875,18.819875,16,16,118,13.49152542,0.143979213,26.48893931,7.58974359,0.04953008,47.49152542,0.322588849,0.010771341,0,"Controls did not develop, LDH plate spill"
20151125,MW1088-3,B8,5,Emamectin benzoate,0.003,uM,ON_20151125_MW1088-3_05_00(000).h5,0.15638907,0.165,NA,0,NA,NA,4,0,6,7.666666667,0.123809524,10.82949309,124.72,0.027016099,15.66666667,0.026730816,0,0,"Controls did not develop, LDH plate spill"
20151125,MW1088-3,B8,7,Emamectin benzoate,0.003,uM,ON_20151125_MW1088-3_07_00(000).h5,0.69976234,1.581428571,0.032138435,69.75833333,0.461583333,41.77025,14,12,16,15.5625,0.163478084,13.5293455,54.42,0.030268134,75.0625,0.259811017,0.003092238,0,"Controls did not develop, LDH plate spill"
20151125,MW1088-3,B8,9,Emamectin benzoate,0.003,uM,ON_20151125_MW1088-3_09_00(000).h5,1.097570518,2.56875,0.035497353,70.13953333,0.524333333,27.93286667,16,15,47,13.61702128,0.276349744,13.47674786,18.29021739,0.08937787,45.31914894,0.21118387,0.005903205,0,"Controls did not develop, LDH plate spill"
20151125,MW1088-3,C1,12,Saccharin,3,uM,ON_20151125_MW1088-3_12_00(000).h5,1.177779348,4.35,0.018229813,76.4066,0.198733333,21.74513333,16,15,93,13.53763441,0.153306772,28.0129717,9.59076087,0.043976162,51.08602151,0.348431721,0.009670882,0,"Controls did not develop, LDH plate spill"
