"","DOP","Chemical","Dosage","Group_ID","Endpoint","value","date"
"3418","23","Glyphosate","3","1_T002516_16","ISI_mean",51.32,2024224
"3419","26","Glyphosate","3","1_T002516_16","ISI_mean",50.27,2024224
"3420","28","Glyphosate","3","1_T002516_16","ISI_mean",54.37,2024224
"3421","2","Glyphosate","10","1_T002516_17","ISI_mean",75.67,2024224
"3422","5","Glyphosate","10","1_T002516_17","ISI_mean",62.88,2024224
"3423","7","Glyphosate","10","1_T002516_17","ISI_mean",63.71,2024224
"3424","9","Glyphosate","10","1_T002516_17","ISI_mean",61.13,2024224
"3425","12","Glyphosate","10","1_T002516_17","ISI_mean",59.23,2024224
"3426","14","Glyphosate","10","1_T002516_17","ISI_mean",54.48,2024224
"3427","16","Glyphosate","10","1_T002516_17","ISI_mean",50.83,2024224
"3428","19","Glyphosate","10","1_T002516_17","ISI_mean",52.19,2024224
"3429","21","Glyphosate","10","1_T002516_17","ISI_mean",49.48,2024224
"3430","23","Glyphosate","10","1_T002516_17","ISI_mean",52.73,2024224
"3431","26","Glyphosate","10","1_T002516_17","ISI_mean",49.42,2024224
"3432","28","Glyphosate","10","1_T002516_17","ISI_mean",48.64,2024224
"3433","2","Glyphosate","30","1_T002516_18","ISI_mean",73.74,2024224
"3434","5","Glyphosate","30","1_T002516_18","ISI_mean",71.7,2024224
"3435","7","Glyphosate","30","1_T002516_18","ISI_mean",62.94,2024224
"3436","9","Glyphosate","30","1_T002516_18","ISI_mean",62.15,2024224
"3437","12","Glyphosate","30","1_T002516_18","ISI_mean",57.77,2024224
"3438","14","Glyphosate","30","1_T002516_18","ISI_mean",53.67,2024224
"3439","16","Glyphosate","30","1_T002516_18","ISI_mean",54.68,2024224
"3440","19","Glyphosate","30","1_T002516_18","ISI_mean",57.18,2024224
"3441","21","Glyphosate","30","1_T002516_18","ISI_mean",50.8,2024224
"3442","23","Glyphosate","30","1_T002516_18","ISI_mean",47.61,2024224
"3443","26","Glyphosate","30","1_T002516_18","ISI_mean",50.25,2024224
"3444","28","Glyphosate","30","1_T002516_18","ISI_mean",46.77,2024224
"3445","2","Loperamide","1","1_T002516_19","ISI_mean",61.42,2024224
"3446","5","Loperamide","1","1_T002516_19","ISI_mean",39.35,2024224
"3447","7","Loperamide","1","1_T002516_19","ISI_mean",36.48,2024224
"3448","9","Loperamide","1","1_T002516_19","ISI_mean",43.12,2024224
"3449","12","Loperamide","1","1_T002516_19","ISI_mean",57.31,2024224
"3450","14","Loperamide","1","1_T002516_19","ISI_mean",76.3,2024224
"3451","16","Loperamide","1","1_T002516_19","ISI_mean",45.82,2024224
"3452","19","Loperamide","1","1_T002516_19","ISI_mean",68.04,2024224
"3453","21","Loperamide","1","1_T002516_19","ISI_mean",39.4,2024224
"3454","23","Loperamide","1","1_T002516_19","ISI_mean",27.6,2024224
"3455","26","Loperamide","1","1_T002516_19","ISI_mean",23.23,2024224
"3456","28","Loperamide","1","1_T002516_19","ISI_mean",43.44,2024224
"3457","2","Loperamide","Control","1_T002516_20","ISI_mean",78.63,2024224
"3458","5","Loperamide","Control","1_T002516_20","ISI_mean",56.29,2024224
"3459","7","Loperamide","Control","1_T002516_20","ISI_mean",60.18,2024224
"3460","9","Loperamide","Control","1_T002516_20","ISI_mean",60.05,2024224
"3461","12","Loperamide","Control","1_T002516_20","ISI_mean",59.42,2024224
"3462","14","Loperamide","Control","1_T002516_20","ISI_mean",55.92,2024224
"3463","16","Loperamide","Control","1_T002516_20","ISI_mean",56.59,2024224
"3464","19","Loperamide","Control","1_T002516_20","ISI_mean",56.01,2024224
"3465","21","Loperamide","Control","1_T002516_20","ISI_mean",55.06,2024224
"3466","23","Loperamide","Control","1_T002516_20","ISI_mean",55.15,2024224
"3467","26","Loperamide","Control","1_T002516_20","ISI_mean",54.4,2024224
"3468","28","Loperamide","Control","1_T002516_20","ISI_mean",47.63,2024224
"3469","2","Loperamide","3","1_T002516_21","ISI_mean",77.01,2024224
"3470","5","Loperamide","3","1_T002516_21","ISI_mean",120.3,2024224
"3471","7","Loperamide","3","1_T002516_21","ISI_mean",133.66,2024224
"3472","9","Loperamide","3","1_T002516_21","ISI_mean",162.75,2024224
"3473","12","Loperamide","3","1_T002516_21","ISI_mean",103.4,2024224
"3474","14","Loperamide","3","1_T002516_21","ISI_mean",138.05,2024224
"3475","16","Loperamide","3","1_T002516_21","ISI_mean",NA,2024224
"3476","19","Loperamide","3","1_T002516_21","ISI_mean",NA,2024224
"3477","21","Loperamide","3","1_T002516_21","ISI_mean",NA,2024224
"3478","23","Loperamide","3","1_T002516_21","ISI_mean",NA,2024224
"3479","26","Loperamide","3","1_T002516_21","ISI_mean",70.3,2024224
"3480","28","Loperamide","3","1_T002516_21","ISI_mean",72.82,2024224
"3481","2","Glyphosate","0.3","1_M05357_1","ISI_mean",89.19,2024264
"3482","5","Glyphosate","0.3","1_M05357_1","ISI_mean",75.39,2024264
"3483","7","Glyphosate","0.3","1_M05357_1","ISI_mean",66.94,2024264
"3484","9","Glyphosate","0.3","1_M05357_1","ISI_mean",66.18,2024264
"3485","12","Glyphosate","0.3","1_M05357_1","ISI_mean",61.61,2024264
"3486","14","Glyphosate","0.3","1_M05357_1","ISI_mean",60.87,2024264
"3487","16","Glyphosate","0.3","1_M05357_1","ISI_mean",59.97,2024264
"3488","19","Glyphosate","0.3","1_M05357_1","ISI_mean",59.41,2024264
"3489","21","Glyphosate","0.3","1_M05357_1","ISI_mean",58.82,2024264
"3490","23","Glyphosate","0.3","1_M05357_1","ISI_mean",57.09,2024264
"3491","26","Glyphosate","0.3","1_M05357_1","ISI_mean",56.91,2024264
"3492","28","Glyphosate","0.3","1_M05357_1","ISI_mean",56.08,2024264
"3493","2","Glyphosate","Control","1_M05357_2","ISI_mean",79.45,2024264
"3494","5","Glyphosate","Control","1_M05357_2","ISI_mean",65.32,2024264
"3495","7","Glyphosate","Control","1_M05357_2","ISI_mean",60.53,2024264
"3496","9","Glyphosate","Control","1_M05357_2","ISI_mean",59.39,2024264
"3497","12","Glyphosate","Control","1_M05357_2","ISI_mean",55.38,2024264
"3498","14","Glyphosate","Control","1_M05357_2","ISI_mean",56.41,2024264
"3499","16","Glyphosate","Control","1_M05357_2","ISI_mean",56.02,2024264
"3500","19","Glyphosate","Control","1_M05357_2","ISI_mean",52.87,2024264
"3501","21","Glyphosate","Control","1_M05357_2","ISI_mean",52.44,2024264
"3502","23","Glyphosate","Control","1_M05357_2","ISI_mean",52.75,2024264
"3503","26","Glyphosate","Control","1_M05357_2","ISI_mean",52.47,2024264
"3504","28","Glyphosate","Control","1_M05357_2","ISI_mean",52.39,2024264
"3505","2","Glyphosate","1","1_M05357_3","ISI_mean",90.85,2024264
"3506","5","Glyphosate","1","1_M05357_3","ISI_mean",74.9,2024264
"3507","7","Glyphosate","1","1_M05357_3","ISI_mean",65.35,2024264
"3508","9","Glyphosate","1","1_M05357_3","ISI_mean",59.48,2024264
"3509","12","Glyphosate","1","1_M05357_3","ISI_mean",58.76,2024264
"3510","14","Glyphosate","1","1_M05357_3","ISI_mean",57.04,2024264
"3511","16","Glyphosate","1","1_M05357_3","ISI_mean",57.43,2024264
"3512","19","Glyphosate","1","1_M05357_3","ISI_mean",56.31,2024264
"3513","21","Glyphosate","1","1_M05357_3","ISI_mean",57.9,2024264
"3514","23","Glyphosate","1","1_M05357_3","ISI_mean",57.62,2024264
"3515","26","Glyphosate","1","1_M05357_3","ISI_mean",58.77,2024264
"3516","28","Glyphosate","1","1_M05357_3","ISI_mean",59.15,2024264
"3517","2","Glyphosate","3","1_M05357_4","ISI_mean",82.3,2024264
"3518","5","Glyphosate","3","1_M05357_4","ISI_mean",66.42,2024264
"3519","7","Glyphosate","3","1_M05357_4","ISI_mean",66.91,2024264
"3520","9","Glyphosate","3","1_M05357_4","ISI_mean",62.1,2024264
"3521","12","Glyphosate","3","1_M05357_4","ISI_mean",58.26,2024264
"3522","14","Glyphosate","3","1_M05357_4","ISI_mean",61.23,2024264
"3523","16","Glyphosate","3","1_M05357_4","ISI_mean",60.27,2024264
"3524","19","Glyphosate","3","1_M05357_4","ISI_mean",59.95,2024264
"3525","21","Glyphosate","3","1_M05357_4","ISI_mean",62.15,2024264
"3526","23","Glyphosate","3","1_M05357_4","ISI_mean",61.45,2024264
"3527","26","Glyphosate","3","1_M05357_4","ISI_mean",59.5,2024264
"3528","28","Glyphosate","3","1_M05357_4","ISI_mean",60.96,2024264
"3529","2","Glyphosate","10","1_M05357_5","ISI_mean",74.62,2024264
"3530","5","Glyphosate","10","1_M05357_5","ISI_mean",60.48,2024264
"3531","7","Glyphosate","10","1_M05357_5","ISI_mean",56.84,2024264
"3532","9","Glyphosate","10","1_M05357_5","ISI_mean",59.48,2024264
"3533","12","Glyphosate","10","1_M05357_5","ISI_mean",54.14,2024264
"3534","14","Glyphosate","10","1_M05357_5","ISI_mean",55.87,2024264
"3535","16","Glyphosate","10","1_M05357_5","ISI_mean",55.69,2024264
"3536","19","Glyphosate","10","1_M05357_5","ISI_mean",54.46,2024264
"3537","21","Glyphosate","10","1_M05357_5","ISI_mean",55.25,2024264
"3538","23","Glyphosate","10","1_M05357_5","ISI_mean",55.47,2024264
"3539","26","Glyphosate","10","1_M05357_5","ISI_mean",52.79,2024264
"3540","28","Glyphosate","10","1_M05357_5","ISI_mean",53.85,2024264
"3541","2","Glyphosate","30","1_M05357_6","ISI_mean",40.69,2024264
"3542","5","Glyphosate","30","1_M05357_6","ISI_mean",69.75,2024264
"3543","7","Glyphosate","30","1_M05357_6","ISI_mean",55.65,2024264
"3544","9","Glyphosate","30","1_M05357_6","ISI_mean",56.07,2024264
"3545","12","Glyphosate","30","1_M05357_6","ISI_mean",55.29,2024264
"3546","14","Glyphosate","30","1_M05357_6","ISI_mean",55.05,2024264
"3547","16","Glyphosate","30","1_M05357_6","ISI_mean",55.97,2024264
"3548","19","Glyphosate","30","1_M05357_6","ISI_mean",53.31,2024264
"3549","21","Glyphosate","30","1_M05357_6","ISI_mean",53.66,2024264
"3550","23","Glyphosate","30","1_M05357_6","ISI_mean",54.52,2024264
"3551","26","Glyphosate","30","1_M05357_6","ISI_mean",55.5,2024264
"3552","28","Glyphosate","30","1_M05357_6","ISI_mean",54.74,2024264
"3553","2","Loperamide","0.03","1_M04707_1","ISI_mean",70.61,2024264
"3554","5","Loperamide","0.03","1_M04707_1","ISI_mean",86.29,2024264
"3555","7","Loperamide","0.03","1_M04707_1","ISI_mean",73.32,2024264
"3556","9","Loperamide","0.03","1_M04707_1","ISI_mean",70.35,2024264
"3557","12","Loperamide","0.03","1_M04707_1","ISI_mean",59.97,2024264
"3558","14","Loperamide","0.03","1_M04707_1","ISI_mean",59.95,2024264
"3559","16","Loperamide","0.03","1_M04707_1","ISI_mean",58.48,2024264
"3560","19","Loperamide","0.03","1_M04707_1","ISI_mean",57.57,2024264
"3561","21","Loperamide","0.03","1_M04707_1","ISI_mean",54.76,2024264
"3562","23","Loperamide","0.03","1_M04707_1","ISI_mean",52.54,2024264
"3563","26","Loperamide","0.03","1_M04707_1","ISI_mean",54.53,2024264
"3564","28","Loperamide","0.03","1_M04707_1","ISI_mean",56.28,2024264
"3565","2","Loperamide","0.1","1_M04707_2","ISI_mean",84.01,2024264
"3566","5","Loperamide","0.1","1_M04707_2","ISI_mean",77.52,2024264
"3567","7","Loperamide","0.1","1_M04707_2","ISI_mean",66.66,2024264
"3568","9","Loperamide","0.1","1_M04707_2","ISI_mean",53.68,2024264
"3569","12","Loperamide","0.1","1_M04707_2","ISI_mean",55.06,2024264
"3570","14","Loperamide","0.1","1_M04707_2","ISI_mean",51.91,2024264
"3571","16","Loperamide","0.1","1_M04707_2","ISI_mean",50.74,2024264
"3572","19","Loperamide","0.1","1_M04707_2","ISI_mean",49.99,2024264
"3573","21","Loperamide","0.1","1_M04707_2","ISI_mean",51.06,2024264
"3574","23","Loperamide","0.1","1_M04707_2","ISI_mean",48.45,2024264
"3575","26","Loperamide","0.1","1_M04707_2","ISI_mean",52.92,2024264
"3576","28","Loperamide","0.1","1_M04707_2","ISI_mean",52.96,2024264
"3577","2","Loperamide","0.3","1_M04707_3","ISI_mean",70.94,2024264
"3578","5","Loperamide","0.3","1_M04707_3","ISI_mean",61.63,2024264
"3579","7","Loperamide","0.3","1_M04707_3","ISI_mean",56.46,2024264
"3580","9","Loperamide","0.3","1_M04707_3","ISI_mean",57.76,2024264
"3581","12","Loperamide","0.3","1_M04707_3","ISI_mean",46.75,2024264
"3582","14","Loperamide","0.3","1_M04707_3","ISI_mean",46.2,2024264
"3583","16","Loperamide","0.3","1_M04707_3","ISI_mean",51.34,2024264
"3584","19","Loperamide","0.3","1_M04707_3","ISI_mean",50.44,2024264
"3585","21","Loperamide","0.3","1_M04707_3","ISI_mean",52.96,2024264
"3586","23","Loperamide","0.3","1_M04707_3","ISI_mean",60.69,2024264
"3587","26","Loperamide","0.3","1_M04707_3","ISI_mean",58.11,2024264
"3588","28","Loperamide","0.3","1_M04707_3","ISI_mean",65.92,2024264
"3589","2","Loperamide","0.03","1_M04707_4","ISI_mean",85.13,2024265
"3590","5","Loperamide","0.03","1_M04707_4","ISI_mean",75.07,2024265
"3591","7","Loperamide","0.03","1_M04707_4","ISI_mean",65.29,2024265
"3592","9","Loperamide","0.03","1_M04707_4","ISI_mean",61.74,2024265
"3593","12","Loperamide","0.03","1_M04707_4","ISI_mean",58.36,2024265
"3594","14","Loperamide","0.03","1_M04707_4","ISI_mean",56.05,2024265
"3595","16","Loperamide","0.03","1_M04707_4","ISI_mean",58.33,2024265
"3596","19","Loperamide","0.03","1_M04707_4","ISI_mean",54.9,2024265
"3597","21","Loperamide","0.03","1_M04707_4","ISI_mean",53.4,2024265
"3598","23","Loperamide","0.03","1_M04707_4","ISI_mean",54.45,2024265
"3599","26","Loperamide","0.03","1_M04707_4","ISI_mean",57.35,2024265
"3600","28","Loperamide","0.03","1_M04707_4","ISI_mean",55.23,2024265
"3601","2","Loperamide","0.1","1_M04707_5","ISI_mean",91.18,2024265
"3602","5","Loperamide","0.1","1_M04707_5","ISI_mean",81.68,2024265
"3603","7","Loperamide","0.1","1_M04707_5","ISI_mean",68.08,2024265
"3604","9","Loperamide","0.1","1_M04707_5","ISI_mean",55.66,2024265
"3605","12","Loperamide","0.1","1_M04707_5","ISI_mean",54.99,2024265
"3606","14","Loperamide","0.1","1_M04707_5","ISI_mean",48.64,2024265
"3607","16","Loperamide","0.1","1_M04707_5","ISI_mean",51.68,2024265
"3608","19","Loperamide","0.1","1_M04707_5","ISI_mean",51.49,2024265
"3609","21","Loperamide","0.1","1_M04707_5","ISI_mean",48.09,2024265
"3610","23","Loperamide","0.1","1_M04707_5","ISI_mean",50.27,2024265
"3611","26","Loperamide","0.1","1_M04707_5","ISI_mean",58.62,2024265
"3612","28","Loperamide","0.1","1_M04707_5","ISI_mean",54.2,2024265
"3613","2","Loperamide","0.3","1_M04707_6","ISI_mean",85.19,2024265
"3614","5","Loperamide","0.3","1_M04707_6","ISI_mean",107.35,2024265
"3615","7","Loperamide","0.3","1_M04707_6","ISI_mean",77.92,2024265
"3616","9","Loperamide","0.3","1_M04707_6","ISI_mean",59.07,2024265
"3617","12","Loperamide","0.3","1_M04707_6","ISI_mean",57.51,2024265
"3618","14","Loperamide","0.3","1_M04707_6","ISI_mean",51.67,2024265
"3619","16","Loperamide","0.3","1_M04707_6","ISI_mean",56.71,2024265
"3620","19","Loperamide","0.3","1_M04707_6","ISI_mean",54.89,2024265
"3621","21","Loperamide","0.3","1_M04707_6","ISI_mean",59.49,2024265
"3622","23","Loperamide","0.3","1_M04707_6","ISI_mean",105.83,2024265
"3623","26","Loperamide","0.3","1_M04707_6","ISI_mean",102.45,2024265
"3624","28","Loperamide","0.3","1_M04707_6","ISI_mean",78.73,2024265
"3625","2","Dieldrin","1","1_M04632_1","ISI_mean",32.09,2024264
"3626","5","Dieldrin","1","1_M04632_1","ISI_mean",59.4,2024264
"3627","7","Dieldrin","1","1_M04632_1","ISI_mean",60.75,2024264
"3628","9","Dieldrin","1","1_M04632_1","ISI_mean",57.27,2024264
"3629","12","Dieldrin","1","1_M04632_1","ISI_mean",57.25,2024264
"3630","14","Dieldrin","1","1_M04632_1","ISI_mean",54.03,2024264
"3631","16","Dieldrin","1","1_M04632_1","ISI_mean",52.52,2024264
"3632","19","Dieldrin","1","1_M04632_1","ISI_mean",54.01,2024264
"3633","21","Dieldrin","1","1_M04632_1","ISI_mean",52.23,2024264
"3634","23","Dieldrin","1","1_M04632_1","ISI_mean",54.64,2024264
"3635","26","Dieldrin","1","1_M04632_1","ISI_mean",53.63,2024264
"3636","28","Dieldrin","1","1_M04632_1","ISI_mean",51.5,2024264
"3637","2","Dieldrin","Control","1_M04632_2","ISI_mean",28.02,2024264
"3638","5","Dieldrin","Control","1_M04632_2","ISI_mean",59.32,2024264
"3639","7","Dieldrin","Control","1_M04632_2","ISI_mean",64.87,2024264
"3640","9","Dieldrin","Control","1_M04632_2","ISI_mean",57.6,2024264
"3641","12","Dieldrin","Control","1_M04632_2","ISI_mean",56.25,2024264
"3642","14","Dieldrin","Control","1_M04632_2","ISI_mean",55.11,2024264
"3643","16","Dieldrin","Control","1_M04632_2","ISI_mean",53.57,2024264
"3644","19","Dieldrin","Control","1_M04632_2","ISI_mean",51.16,2024264
"3645","21","Dieldrin","Control","1_M04632_2","ISI_mean",52.12,2024264
"3646","23","Dieldrin","Control","1_M04632_2","ISI_mean",49.29,2024264
"3647","26","Dieldrin","Control","1_M04632_2","ISI_mean",52.34,2024264
"3648","28","Dieldrin","Control","1_M04632_2","ISI_mean",52.15,2024264
"3649","2","Dieldrin","3","1_M04632_3","ISI_mean",30.16,2024264
"3650","5","Dieldrin","3","1_M04632_3","ISI_mean",60.22,2024264
"3651","7","Dieldrin","3","1_M04632_3","ISI_mean",62.86,2024264
"3652","9","Dieldrin","3","1_M04632_3","ISI_mean",62.85,2024264
"3653","12","Dieldrin","3","1_M04632_3","ISI_mean",57.79,2024264
"3654","14","Dieldrin","3","1_M04632_3","ISI_mean",56.07,2024264
"3655","16","Dieldrin","3","1_M04632_3","ISI_mean",56.09,2024264
"3656","19","Dieldrin","3","1_M04632_3","ISI_mean",57.55,2024264
"3657","21","Dieldrin","3","1_M04632_3","ISI_mean",55.25,2024264
"3658","23","Dieldrin","3","1_M04632_3","ISI_mean",56.47,2024264
"3659","26","Dieldrin","3","1_M04632_3","ISI_mean",54.6,2024264
"3660","28","Dieldrin","3","1_M04632_3","ISI_mean",55.33,2024264
"3661","2","Dieldrin","10","1_M04632_4","ISI_mean",32.13,2024264
"3662","5","Dieldrin","10","1_M04632_4","ISI_mean",69.89,2024264
"3663","7","Dieldrin","10","1_M04632_4","ISI_mean",65.48,2024264
"3664","9","Dieldrin","10","1_M04632_4","ISI_mean",61.92,2024264
"3665","12","Dieldrin","10","1_M04632_4","ISI_mean",61.03,2024264
"3666","14","Dieldrin","10","1_M04632_4","ISI_mean",54.27,2024264
"3667","16","Dieldrin","10","1_M04632_4","ISI_mean",54.27,2024264
"3668","19","Dieldrin","10","1_M04632_4","ISI_mean",54.84,2024264
"3669","21","Dieldrin","10","1_M04632_4","ISI_mean",53.53,2024264
"3670","23","Dieldrin","10","1_M04632_4","ISI_mean",54.7,2024264
"3671","26","Dieldrin","10","1_M04632_4","ISI_mean",56.63,2024264
"3672","28","Dieldrin","10","1_M04632_4","ISI_mean",55.89,2024264
"3673","2","Dieldrin","30","1_M04632_5","ISI_mean",30.53,2024264
"3674","5","Dieldrin","30","1_M04632_5","ISI_mean",62.39,2024264
"3675","7","Dieldrin","30","1_M04632_5","ISI_mean",64.93,2024264
"3676","9","Dieldrin","30","1_M04632_5","ISI_mean",59.22,2024264
"3677","12","Dieldrin","30","1_M04632_5","ISI_mean",62.46,2024264
"3678","14","Dieldrin","30","1_M04632_5","ISI_mean",54.27,2024264
"3679","16","Dieldrin","30","1_M04632_5","ISI_mean",54.1,2024264
"3680","19","Dieldrin","30","1_M04632_5","ISI_mean",60.61,2024264
"3681","21","Dieldrin","30","1_M04632_5","ISI_mean",50.29,2024264
"3682","23","Dieldrin","30","1_M04632_5","ISI_mean",46.45,2024264
"3683","26","Dieldrin","30","1_M04632_5","ISI_mean",62.83,2024264
"3684","28","Dieldrin","30","1_M04632_5","ISI_mean",58.17,2024264
"3685","2","Dieldrin","100","1_M04632_6","ISI_mean",32.04,2024264
"3686","5","Dieldrin","100","1_M04632_6","ISI_mean",83.63,2024264
"3687","7","Dieldrin","100","1_M04632_6","ISI_mean",74.28,2024264
"3688","9","Dieldrin","100","1_M04632_6","ISI_mean",3.3,2024264
"3689","12","Dieldrin","100","1_M04632_6","ISI_mean",NA,2024264
"3690","14","Dieldrin","100","1_M04632_6","ISI_mean",104.68,2024264
"3691","16","Dieldrin","100","1_M04632_6","ISI_mean",NA,2024264
"3692","19","Dieldrin","100","1_M04632_6","ISI_mean",76.88,2024264
"3693","21","Dieldrin","100","1_M04632_6","ISI_mean",132.83,2024264
"3694","23","Dieldrin","100","1_M04632_6","ISI_mean",63.66,2024264
"3695","26","Dieldrin","100","1_M04632_6","ISI_mean",43.02,2024264
"3696","28","Dieldrin","100","1_M04632_6","ISI_mean",101.42,2024264
